NCCCCC(NC(=O)NC(CC1CCCCC1)C(=O)NC12CC3CC(CC(C3)C1)C2)C(=O)O,15.854435682296753,15.378358364105225,92,583,6,18,160,2,0.9634470710684997,True,5,4,4,"NC(CCCCNC(=O)OCc1ccccc1)C(=O)O, NC12CC3CC(CC(C3)C1)C2, O=C(Cl)Oc1ccccc1, COC(=O)C(N)CC1CCCCC1",,zinc;zinc;zinc;zinc,{'uspto': 582},"{'expansion_calls': 423, 'reactants_generations': 869, 'iterations': 100}"
CC(C)C1NC(=O)c2coc(n2)-c2coc(n2)-c2coc(n2)C(C(C)C)NC(=O)c2coc(n2)-c2coc(n2)-c2coc1n2,22.64405083656311,0,0,756,6,24,237,0,0.7259470710684996,False,5,4,3,"CCCC[Sn](Cl)(CCCC)CCCC, CCOC(=O)C(=O)CBr, NC(=O)c1cocn1",CC(C)C(N)c1nc(-c2nc(-c3nc(C(=O)NC(c4nc(Cl)co4)C(C)C)co3)co2)co1,zinc;Not in stock;zinc;zinc,{'uspto': 755},"{'expansion_calls': 519, 'reactants_generations': 1221, 'iterations': 100}"
COc1ccccc1-c1nc2cc(C)ccc2n1Cc1cc(OC)c(OC)c(OC)c1,10.453798294067383,1.263662338256836,1,299,6,43,88,69,0.9976287063411217,True,1,2,2,"COc1cc(CBr)cc(OC)c1OC, COc1ccccc1-c1nc2cc(C)ccc2[nH]1",,zinc;zinc,{'uspto': 298},"{'expansion_calls': 215, 'reactants_generations': 1703, 'iterations': 100}"
CN(C)c1cccc(C(=O)N2CCC(n3cncc3-c3ccc(OS(=O)(=O)c4cccc5cnccc45)cc3)CC2)c1,17.271376609802246,12.557555437088013,75,519,6,19,167,3,0.975,True,4,5,5,"CN(C)c1cccc(C(=O)O)c1, O=S(=O)(Cl)c1cccc2cnccc12, Oc1ccc(Br)cc1, O=CO, c1cn(C2CCNCC2)cn1",,zinc;zinc;zinc;zinc;zinc,{'uspto': 518},"{'expansion_calls': 352, 'reactants_generations': 1152, 'iterations': 100}"
CCOCn1c(Sc2cccc(Cl)c2)cc(=O)[nH]c1=O,10.652623653411865,1.1561944484710693,1,377,6,16,112,55,0.994039853898894,True,2,3,3,"CCOCCl, Sc1cccc(Cl)c1, O=c1cc(Cl)[nH]c(=O)[nH]1",,zinc;zinc;zinc,{'uspto': 376},"{'expansion_calls': 277, 'reactants_generations': 1473, 'iterations': 100}"
CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2sccc2C(N)=O)c1C,21.222511768341064,4.6968982219696045,2,412,6,12,116,24,0.994039853898894,True,2,3,3,"CCOC(=O)c1c(C)[nH]c(C(=O)O)c1C, O=C(Br)CBr, NC(=O)c1ccsc1N",,zinc;zinc;zinc,{'uspto': 411},"{'expansion_calls': 322, 'reactants_generations': 5306, 'iterations': 100}"
O=C(CCC1CCCN(c2ncccn2)C1)NCc1ccc(F)c(F)c1,8.453966856002808,4.2110817432403564,1,280,6,18,107,86,0.994039853898894,True,2,3,3,"Clc1ncccn1, NCc1ccc(F)c(F)c1, O=C(O)CCC1CCCNC1",,zinc;zinc;zinc,{'uspto': 279},"{'expansion_calls': 183, 'reactants_generations': 1152, 'iterations': 100}"
O=C(Cn1cc2c(n1)CCCCC2)NC1CCN(Cc2ccccc2)CC1,9.919440746307373,1.4457828998565674,1,221,6,12,71,42,0.9976287063411217,True,1,2,2,"O=C(CCl)NC1CCN(Cc2ccccc2)CC1, c1[nH]nc2c1CCCCC2",,zinc;zinc,{'uspto': 220},"{'expansion_calls': 159, 'reactants_generations': 1370, 'iterations': 100}"
Nc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,10.692953824996948,1.4302189350128174,1,436,6,42,102,63,0.9976287063411217,True,1,2,2,"O=[N+]([O-])O, O=c1cc(-c2ccc(O)cc2)oc2ccccc12",,zinc;zinc,{'uspto': 435},"{'expansion_calls': 339, 'reactants_generations': 847, 'iterations': 100}"
CC[C@H](C)CNC(=O)c1ccc(NC(=O)N2Cc3ccc(F)cc3C2)cc1,10.756289720535278,1.4364943504333496,1,311,6,13,112,84,0.994039853898894,True,2,3,3,"CC[C@H](C)CN, NC(=O)Nc1ccc(C(=O)O)cc1, Fc1ccc(CBr)c(CBr)c1",,zinc;zinc;zinc,{'uspto': 310},"{'expansion_calls': 210, 'reactants_generations': 1442, 'iterations': 100}"
